experiment_id,run_id,config_id,video_id,chunk_id,start_seconds,end_seconds,duration_seconds,transcript,frame_path,text_vector_dimension,image_vector_dimension,asr_provider,asr_model,frame_cache_state
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,42,168.000000,173.000000,5.000000,"There are extreme objects where states like this actually exist. In a neutron star, atom cores are compacted so densely that the mass of three suns fits into an object only a few kilometres wide.",frames/vid_007/chunk_0042_d5aee13ff109.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,43,172.000000,177.000000,5.000000,"In a neutron star, atom cores are compacted so densely that the mass of three suns fits into an object only a few kilometres wide.",frames/vid_007/chunk_0043_46db62039897.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,44,176.000000,181.000000,5.000000,"In a neutron star, atom cores are compacted so densely that the mass of three suns fits into an object only a few kilometres wide. By the way, what do atoms look like?",frames/vid_007/chunk_0044_2cd0c148df1f.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,45,180.000000,185.000000,5.000000,"By the way, what do atoms look like? Well, kind of like this. Electrons are like a wave function and a particle at the same time.",frames/vid_007/chunk_0045_9dfc9fe8ee85.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,46,184.000000,189.000000,5.000000,Electrons are like a wave function and a particle at the same time. We can calculate where an electron might be at any given moment in time.,frames/vid_007/chunk_0046_a9104f0a9b79.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,47,188.000000,193.000000,5.000000,"We can calculate where an electron might be at any given moment in time. These clouds of probability, called orbitals, are where electrons might be with a certainty of 95%.",frames/vid_007/chunk_0047_b7054502266b.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,48,192.000000,197.000000,5.000000,"These clouds of probability, called orbitals, are where electrons might be with a certainty of 95%.",frames/vid_007/chunk_0048_a6f9ba3c28f8.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,49,196.000000,201.000000,5.000000,"These clouds of probability, called orbitals, are where electrons might be with a certainty of 95%. The probability of finding an electron approaches zero, the further we get away from the atom core.",frames/vid_007/chunk_0049_e1c33720babf.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,50,200.000000,205.000000,5.000000,"The probability of finding an electron approaches zero, the further we get away from the atom core. But it actually never is zero, which means that in theory, the electron of an atom could be on the other side of the universe.",frames/vid_007/chunk_0050_85ce50c6140f.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,51,204.000000,209.000000,5.000000,"But it actually never is zero, which means that in theory, the electron of an atom could be on the other side of the universe.",frames/vid_007/chunk_0051_df534a788c86.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,52,208.000000,213.000000,5.000000,"But it actually never is zero, which means that in theory, the electron of an atom could be on the other side of the universe. Okay, wait a second.",frames/vid_007/chunk_0052_47ed18efc903.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,53,212.000000,217.000000,5.000000,"Okay, wait a second. These strange things make up all the matter in the universe.",frames/vid_007/chunk_0053_8aa772fd32d3.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,54,216.000000,221.000000,5.000000,"These strange things make up all the matter in the universe. For many dozens of known elements, you don't need many dozens of elementary particles, just three.",frames/vid_007/chunk_0054_dcfaf8563903.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,55,220.000000,225.000000,5.000000,"For many dozens of known elements, you don't need many dozens of elementary particles, just three. Take one proton and one electron and you have hydrogen.",frames/vid_007/chunk_0055_427dcc270693.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,56,224.000000,229.000000,5.000000,"Take one proton and one electron and you have hydrogen. Add a proton and a neutron, you have helium.",frames/vid_007/chunk_0056_42d1542f2fa0.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,57,228.000000,233.000000,5.000000,"Add a proton and a neutron, you have helium. Add a few more, you get carbon. A few more fluorine, even more gold, and so on.",frames/vid_007/chunk_0057_51bc1e7bb141.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,58,232.000000,237.000000,5.000000,"A few more fluorine, even more gold, and so on.",frames/vid_007/chunk_0058_3c215003c67d.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,59,236.000000,241.000000,5.000000,"A few more fluorine, even more gold, and so on. And every atom of an element is the same. The hydrogen atoms in the universe, for example, are the same.",frames/vid_007/chunk_0059_36e973382c70.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,60,240.000000,245.000000,5.000000,"The hydrogen atoms in the universe, for example, are the same. The hydrogen in your body is exactly the same as the hydrogen in the sun.",frames/vid_007/chunk_0060_7c06a11f232a.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,61,244.000000,249.000000,5.000000,The hydrogen in your body is exactly the same as the hydrogen in the sun. Do you feel confused right now?,frames/vid_007/chunk_0061_98f4ba0552a1.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,62,248.000000,253.000000,5.000000,Do you feel confused right now? We certainly do. Nothing on this scale of the universe makes any sense in our world.,frames/vid_007/chunk_0062_12e0617410ab.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,63,252.000000,257.000000,5.000000,"Nothing on this scale of the universe makes any sense in our world. And we've not even begun talking about quantum mechanics or the particles who, which are even stranger.",frames/vid_007/chunk_0063_21660f884ffd.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,64,256.000000,261.000000,5.000000,"And we've not even begun talking about quantum mechanics or the particles who, which are even stranger. Our model of atoms has changed a number of times since we first conceived it, and the current one will certainly not be the last.",frames/vid_007/chunk_0064_6139d68bbfb4.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,65,260.000000,265.000000,5.000000,"Our model of atoms has changed a number of times since we first conceived it, and the current one will certainly not be the last.",frames/vid_007/chunk_0065_7ff5e3bb9fc8.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,66,264.000000,269.000000,5.000000,"Our model of atoms has changed a number of times since we first conceived it, and the current one will certainly not be the last. So, let us support scientists and research and wait for the next wave of mind-boggling new information about this strange world that is the basis for our existence.",frames/vid_007/chunk_0066_f2012075e362.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,67,268.000000,273.000000,5.000000,"So, let us support scientists and research and wait for the next wave of mind-boggling new information about this strange world that is the basis for our existence.",frames/vid_007/chunk_0067_0b0b2ed9c59b.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,68,272.000000,277.000000,5.000000,"So, let us support scientists and research and wait for the next wave of mind-boggling new information about this strange world that is the basis for our existence.",frames/vid_007/chunk_0068_4f341b0b06ce.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,69,276.000000,281.000000,5.000000,"So, let us support scientists and research and wait for the next wave of mind-boggling new information about this strange world that is the basis for our existence.",frames/vid_007/chunk_0069_d12d6e89cb88.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,70,280.000000,285.000000,5.000000,,frames/vid_007/chunk_0070_1784628a1968.jpg,,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,71,284.000000,289.000000,5.000000,,frames/vid_007/chunk_0071_b037ca70ecde.jpg,,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,72,288.000000,293.000000,5.000000,,frames/vid_007/chunk_0072_96fad3ac797b.jpg,,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,73,292.000000,297.000000,5.000000,,frames/vid_007/chunk_0073_672b06df5b33.jpg,,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_007,74,296.000000,297.308300,1.308300,,frames/vid_007/chunk_0074_890087a5864b.jpg,,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,0,0.000000,5.000000,5.000000,"Water is virtually everywhere, from soil, moisture, and ice caps to the cells inside our",frames/vid_008/chunk_0000_2c5e8251383a.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,1,4.000000,9.000000,5.000000,"Water is virtually everywhere, from soil, moisture, and ice caps to the cells inside our",frames/vid_008/chunk_0001_51b0c04e71b1.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,2,8.000000,13.000000,5.000000,"Water is virtually everywhere, from soil, moisture, and ice caps to the cells inside our own bodies.",frames/vid_008/chunk_0002_95ee822b619e.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,3,12.000000,17.000000,5.000000,"Water is virtually everywhere, from soil, moisture, and ice caps to the cells inside our own bodies. Depending on factors like location, fat index, age, and sex, the average human is between",frames/vid_008/chunk_0003_373d79add147.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,4,16.000000,21.000000,5.000000,"Depending on factors like location, fat index, age, and sex, the average human is between 55 and 60% water.",frames/vid_008/chunk_0004_c2996dc84486.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,5,20.000000,25.000000,5.000000,"Depending on factors like location, fat index, age, and sex, the average human is between 55 and 60% water. At birth, human babies are even wetter.",frames/vid_008/chunk_0005_bdabd77aa5de.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,6,24.000000,29.000000,5.000000,"55 and 60% water. At birth, human babies are even wetter. Being 75% water, they are swimmingly similar to fish.",frames/vid_008/chunk_0006_73b15f2e43db.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,7,28.000000,33.000000,5.000000,"Being 75% water, they are swimmingly similar to fish. But their water composition drops to 65% by their first birthday.",frames/vid_008/chunk_0007_a8d1eacdc9c4.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,8,32.000000,37.000000,5.000000,"Being 75% water, they are swimmingly similar to fish. But their water composition drops to 65% by their first birthday.",frames/vid_008/chunk_0008_6cdc5d32a4fd.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,9,36.000000,41.000000,5.000000,But their water composition drops to 65% by their first birthday. So what role does water play in our bodies? And how much do we actually need to drink to stay healthy?,frames/vid_008/chunk_0009_4e7d5d2d9482.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,10,40.000000,45.000000,5.000000,"So what role does water play in our bodies? And how much do we actually need to drink to stay healthy? The H2O in our bodies works to cushion and lubricate joints, regulate temperature,",frames/vid_008/chunk_0010_68161e7672d4.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,11,44.000000,49.000000,5.000000,"And how much do we actually need to drink to stay healthy? The H2O in our bodies works to cushion and lubricate joints, regulate temperature,",frames/vid_008/chunk_0011_9ea69787c98c.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,12,48.000000,53.000000,5.000000,"The H2O in our bodies works to cushion and lubricate joints, regulate temperature, and to nourish the brain and spinal cord.",frames/vid_008/chunk_0012_707459d95baf.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,13,52.000000,57.000000,5.000000,"and to nourish the brain and spinal cord. Water isn't only in our blood, and adults' brain and heart are almost three-quarters water.",frames/vid_008/chunk_0013_17ad5ec8cea1.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,14,56.000000,61.000000,5.000000,"Water isn't only in our blood, and adults' brain and heart are almost three-quarters water. That's roughly equivalent to the amount of moisture in a banana.",frames/vid_008/chunk_0014_9835b9328ff8.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,15,60.000000,65.000000,5.000000,"Water isn't only in our blood, and adults' brain and heart are almost three-quarters water. That's roughly equivalent to the amount of moisture in a banana.",frames/vid_008/chunk_0015_66101b27a710.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,16,64.000000,69.000000,5.000000,"That's roughly equivalent to the amount of moisture in a banana. Lungs are more similar to an apple at 83%, and even seemingly dry human bones are 31%",frames/vid_008/chunk_0016_3feaff2dece8.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,17,68.000000,73.000000,5.000000,"Lungs are more similar to an apple at 83%, and even seemingly dry human bones are 31%",frames/vid_008/chunk_0017_ca9e516a08eb.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,18,72.000000,77.000000,5.000000,"Lungs are more similar to an apple at 83%, and even seemingly dry human bones are 31% water. If we are essentially made of water and surrounded by water, why do we still need to drink",frames/vid_008/chunk_0018_e306f592d464.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,19,76.000000,81.000000,5.000000,"If we are essentially made of water and surrounded by water, why do we still need to drink so much? Well, each day we lose 2-3 liters through our sweat, urine, and bowel movements, and even",frames/vid_008/chunk_0019_b6739ad2bc89.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,20,80.000000,85.000000,5.000000,"so much? Well, each day we lose 2-3 liters through our sweat, urine, and bowel movements, and even",frames/vid_008/chunk_0020_65dd55036ed8.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,21,84.000000,89.000000,5.000000,"Well, each day we lose 2-3 liters through our sweat, urine, and bowel movements, and even just from breathing. While these functions are essential to our survival, we need to compensate for the fluid",frames/vid_008/chunk_0021_36b6430bfa92.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,22,88.000000,93.000000,5.000000,"just from breathing. While these functions are essential to our survival, we need to compensate for the fluid loss.",frames/vid_008/chunk_0022_5609823f4701.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,23,92.000000,97.000000,5.000000,"While these functions are essential to our survival, we need to compensate for the fluid loss. Maintaining a balanced water level is essential to avoid dehydration or over-hydration, both",frames/vid_008/chunk_0023_3c1100fd6509.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,24,96.000000,101.000000,5.000000,"Maintaining a balanced water level is essential to avoid dehydration or over-hydration, both of which can have devastating effects on overall health.",frames/vid_008/chunk_0024_ee5f3ca7b3c5.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,25,100.000000,105.000000,5.000000,"of which can have devastating effects on overall health. At first detection of low water levels, sensory receptors in the brain's hypothalamus signal",frames/vid_008/chunk_0025_7cf4547b40e0.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,26,104.000000,109.000000,5.000000,"At first detection of low water levels, sensory receptors in the brain's hypothalamus signal the release of anti-diuretic hormone.",frames/vid_008/chunk_0026_6bc5c047aaae.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,27,108.000000,113.000000,5.000000,"At first detection of low water levels, sensory receptors in the brain's hypothalamus signal the release of anti-diuretic hormone. When it reaches the kidneys, it creates aquaporins, special channels that enable blood to absorb",frames/vid_008/chunk_0027_ac0fae268c58.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,28,112.000000,117.000000,5.000000,"When it reaches the kidneys, it creates aquaporins, special channels that enable blood to absorb",frames/vid_008/chunk_0028_502d428208be.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,29,116.000000,121.000000,5.000000,"When it reaches the kidneys, it creates aquaporins, special channels that enable blood to absorb and retain more water, leading to concentrated, dark urine.",frames/vid_008/chunk_0029_018d099e6426.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,30,120.000000,125.000000,5.000000,"and retain more water, leading to concentrated, dark urine. Increased dehydration can cause notable drops in energy, mood, skin moisture, and blood",frames/vid_008/chunk_0030_c7a85c4bbff6.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,31,124.000000,129.000000,5.000000,"Increased dehydration can cause notable drops in energy, mood, skin moisture, and blood",frames/vid_008/chunk_0031_e41ec1c70be3.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,32,128.000000,133.000000,5.000000,"Increased dehydration can cause notable drops in energy, mood, skin moisture, and blood pressure, as well as signs of cognitive impairment.",frames/vid_008/chunk_0032_27134772f2a3.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,33,132.000000,137.000000,5.000000,"pressure, as well as signs of cognitive impairment. A dehydrated brain works harder to accomplish the same amount as a normal brain, and it",frames/vid_008/chunk_0033_38c79197d5d2.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,34,136.000000,141.000000,5.000000,"A dehydrated brain works harder to accomplish the same amount as a normal brain, and it even temporarily shrinks because of its lack of water.",frames/vid_008/chunk_0034_45102738aa62.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,35,140.000000,145.000000,5.000000,even temporarily shrinks because of its lack of water. Over-hydration or hyponatremia is usually caused by over-consumption of water in a short,frames/vid_008/chunk_0035_244a991bbd59.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,36,144.000000,149.000000,5.000000,Over-hydration or hyponatremia is usually caused by over-consumption of water in a short,frames/vid_008/chunk_0036_1dd7bad2ca66.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,37,148.000000,153.000000,5.000000,Over-hydration or hyponatremia is usually caused by over-consumption of water in a short amount of time. Athletes are often the victims of over-hydration because of complications in regulating water,frames/vid_008/chunk_0037_593a5f96e284.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,38,152.000000,157.000000,5.000000,Athletes are often the victims of over-hydration because of complications in regulating water levels in extreme physical conditions.,frames/vid_008/chunk_0038_398c456b8d01.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,39,156.000000,161.000000,5.000000,"Athletes are often the victims of over-hydration because of complications in regulating water levels in extreme physical conditions. Whereas the dehydrated brain amps up the production of anti-diuretic hormone, the over-hydrated",frames/vid_008/chunk_0039_29df8143fe65.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,40,160.000000,165.000000,5.000000,"Whereas the dehydrated brain amps up the production of anti-diuretic hormone, the over-hydrated brain slows or even stops releasing it into the blood.",frames/vid_008/chunk_0040_bd465e2e3ffc.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,41,164.000000,169.000000,5.000000,"Whereas the dehydrated brain amps up the production of anti-diuretic hormone, the over-hydrated brain slows or even stops releasing it into the blood.",frames/vid_008/chunk_0041_a13e707bff64.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,42,168.000000,173.000000,5.000000,"brain slows or even stops releasing it into the blood. Sodium electrolytes in the body become diluted, causing cells to swell.",frames/vid_008/chunk_0042_89ed38f77797.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,43,172.000000,177.000000,5.000000,"Sodium electrolytes in the body become diluted, causing cells to swell. In severe cases, the kidneys can't keep up with the resulting volumes of dilute urine.",frames/vid_008/chunk_0043_e4d626df78de.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,44,176.000000,181.000000,5.000000,"In severe cases, the kidneys can't keep up with the resulting volumes of dilute urine. Water intoxication then occurs, possibly causing headache, vomiting, and in rare instances,",frames/vid_008/chunk_0044_5511671297ac.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,45,180.000000,185.000000,5.000000,"In severe cases, the kidneys can't keep up with the resulting volumes of dilute urine. Water intoxication then occurs, possibly causing headache, vomiting, and in rare instances,",frames/vid_008/chunk_0045_dbfa6b8bcbfe.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,46,184.000000,189.000000,5.000000,"Water intoxication then occurs, possibly causing headache, vomiting, and in rare instances, seizures or death. But that's a pretty extreme situation.",frames/vid_008/chunk_0046_00c9ea60afc0.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,47,188.000000,193.000000,5.000000,"seizures or death. But that's a pretty extreme situation. On a normal day-to-day basis, maintaining a well-hydrated system is easy to manage for",frames/vid_008/chunk_0047_aa611bd310c9.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,48,192.000000,197.000000,5.000000,"On a normal day-to-day basis, maintaining a well-hydrated system is easy to manage for those of us fortunate enough to have access to clean drinking water.",frames/vid_008/chunk_0048_9556d5fb71a1.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,49,196.000000,201.000000,5.000000,"those of us fortunate enough to have access to clean drinking water. For a long time, conventional wisdom said that we should drink 8 glasses a day.",frames/vid_008/chunk_0049_a769aa9ab4d2.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,50,200.000000,205.000000,5.000000,"For a long time, conventional wisdom said that we should drink 8 glasses a day. That estimate has since been fine-tuned.",frames/vid_008/chunk_0050_0e327adc7c31.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,51,204.000000,209.000000,5.000000,"For a long time, conventional wisdom said that we should drink 8 glasses a day. That estimate has since been fine-tuned. Now the consensus is that the amount of water we need to imbibe depends largely on our",frames/vid_008/chunk_0051_6b2fdb0c1800.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,52,208.000000,213.000000,5.000000,Now the consensus is that the amount of water we need to imbibe depends largely on our weight and environment.,frames/vid_008/chunk_0052_cb2931962630.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,53,212.000000,217.000000,5.000000,weight and environment. The recommended daily intake varies from between 2.5 to 3.7 liters of water for men and,frames/vid_008/chunk_0053_ca77baeb5863.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,54,216.000000,221.000000,5.000000,"The recommended daily intake varies from between 2.5 to 3.7 liters of water for men and about 2 to 2.7 liters for women, a range that is pushed up or down if we are healthy,",frames/vid_008/chunk_0054_92e009af3faf.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,55,220.000000,225.000000,5.000000,"about 2 to 2.7 liters for women, a range that is pushed up or down if we are healthy,",frames/vid_008/chunk_0055_b57fbfd0638c.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,56,224.000000,229.000000,5.000000,"about 2 to 2.7 liters for women, a range that is pushed up or down if we are healthy, active, old, or overheating.",frames/vid_008/chunk_0056_62138085d599.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,57,228.000000,233.000000,5.000000,"active, old, or overheating. While water is the healthiest hydrator, other beverages, even those with caffeine like",frames/vid_008/chunk_0057_75beee8fae9a.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,58,232.000000,237.000000,5.000000,"While water is the healthiest hydrator, other beverages, even those with caffeine like coffee or tea, replenish fluids as well.",frames/vid_008/chunk_0058_edc92a8d607a.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,59,236.000000,241.000000,5.000000,"coffee or tea, replenish fluids as well. The water within food makes up about a fifth of our daily H2O intake.",frames/vid_008/chunk_0059_58c2217db509.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,60,240.000000,245.000000,5.000000,"The water within food makes up about a fifth of our daily H2O intake. Fruits and vegetables like strawberries, cucumbers, and even broccoli are over 90% water, and can",frames/vid_008/chunk_0060_8ff95657f627.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,61,244.000000,249.000000,5.000000,"Fruits and vegetables like strawberries, cucumbers, and even broccoli are over 90% water, and can",frames/vid_008/chunk_0061_9e5cb0390932.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,vid_008,62,248.000000,253.000000,5.000000,"Fruits and vegetables like strawberries, cucumbers, and even broccoli are over 90% water, and can supplement liquid intake while providing valuable nutrients and fiber.",frames/vid_008/chunk_0062_7e8590e77a4b.jpg,512,512,WhisperLocalASR,base,warm
